Sunrise_WeekAvgTemp,Sunrise_WetBulb,Week_WeekAvgTemp,WinterDepart,templag3,templag2,Sunrise,Week,Species,Month,WeekPrecipTotal,templag4,DewPoint,WetBulb,Tmin,Sunset,templag1,Tavg,Longitude,Cool,WeekAvgTemp,rainlag4,Heat,YearWeek,Depart,r_humid,n_codesum,Year,Tmax,ResultSpeed,Trap_T900,rainlag1,Trap_T143,humidlag2,Trap_T003,AvgSpeed,humidlag1,humidlag4,Latitude,lowvis
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.824812,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.974089,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.824812,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.974089,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666455,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.9216,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666455,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.9216,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666455,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.9216,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.65449100000002,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.891118,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.654224,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.867108,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.654224,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.867108,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.654224,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.867108,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.655232,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.896282,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.694259,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.919343,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.694259,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.919343,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.632085,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.921965,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.676709,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.688324,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666014,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.720848,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.677512,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.731922,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.677512,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.731922,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.677512,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.731922,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.795585,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,1,64.0,0,7.85,54.0,39.0,41.999129,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.795585,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,1,64.0,0,7.85,54.0,39.0,41.999129,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.760886,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.907645,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.649642,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.732984,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.812827,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.98196400000001,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.832763,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.944869,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.81150600000002,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,42.011601,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.69845699999998,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.94983,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.750938,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.979243,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.689778,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.986921,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.763416,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.801498,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.701431,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.906638,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.64997,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.723195,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666901,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.868077,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.666901,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.868077,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.627561,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.869216,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.72460799999998,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.662014,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.72460799999998,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.662014,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.72460799999998,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.662014,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.76007,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.961743,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.76007,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.961743,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.776792,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.953067,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.776792,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.953067,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.629798,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.878114,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.702575,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.958271,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.702575,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.958271,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.700117,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.932094,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.667736,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.994469,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.675919,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,42.006858,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,2.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.800515,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.916265,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.800515,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.916265,1.0
27939.0,21475.5,1541.0,4.1,61.57142857142857,67.92857142857143,417.0,23,1.0,6,0.705,64.0,47.5,51.5,49.0,1923.0,73.14285714285714,56.5,-87.716277,0.0,67.0,0.08499999999999999,8.5,200723,-8.5,72,2.0,2007,63.5,5.7,0,0.665,0,64.0,0,7.85,54.0,39.0,41.846075,1.0
